"barcode","SampleType","RawCount","logCPM"
"TCGA-AJ-A3NE","Primary Tumor",13153,8.1518498492194
"TCGA-BG-A0M2","Primary Tumor",5608,8.10148049985705
"TCGA-EY-A1GF","Primary Tumor",3154,6.85301553886742
"TCGA-AX-A3G7","Primary Tumor",2027,5.8592603241556
"TCGA-BG-A220","Primary Tumor",25650,9.81834347987725
"TCGA-EY-A1GQ","Primary Tumor",3047,7.01047357318544
"TCGA-D1-A1NU","Primary Tumor",2905,6.71418209398256
"TCGA-EY-A2OM","Primary Tumor",8684,8.56920292481933
"TCGA-AJ-A3NH","Solid Tissue Normal",11498,7.87980219572955
"TCGA-AJ-A3BH","Primary Tumor",11818,8.37175515025
"TCGA-BS-A0TG","Primary Tumor",1638,6.66063578362848
"TCGA-QS-A5YQ","Primary Tumor",27029,9.44097577747283
"TCGA-BG-A187","Primary Tumor",18856,9.84353975665537
"TCGA-D1-A16S","Primary Tumor",1496,6.08774767796446
"TCGA-EY-A3L3","Primary Tumor",7082,7.31877597336952
"TCGA-EO-A22X","Primary Tumor",2386,5.84633279842662
"TCGA-AX-A3GI","Primary Tumor",8259,7.66225872803069
"TCGA-EY-A2OO","Primary Tumor",7949,7.42280519633073
"TCGA-DF-A2KY","Primary Tumor",1462,5.25719016536926
"TCGA-AP-A1E3","Primary Tumor",1443,5.87960504964542
"TCGA-AX-A1CF","Primary Tumor",5504,7.67007027017162
"TCGA-BK-A6W3","Primary Tumor",73617,10.176175032828
"TCGA-D1-A17F","Primary Tumor",8779,8.72024687140852
"TCGA-A5-A3LO","Primary Tumor",11900,7.76536091755282
"TCGA-A5-A0GB","Primary Tumor",3482,7.11352124571559
"TCGA-DF-A2KR","Primary Tumor",6565,7.36931423272115
"TCGA-EO-A3AZ","Primary Tumor",1753,6.10514273968088
"TCGA-A5-A0GH","Primary Tumor",1396,5.58232962417477
"TCGA-EY-A547","Primary Tumor",4025,6.73961434873011
