"barcode","SampleType","RawCount","logCPM","CD8_Tscore","Tcell_score","Leukocyte_score"
"TCGA-UF-A7J9","Primary Tumor",22407,8.33763745897519,72.5,213.333333333333,1324
"TCGA-UF-A7JA","Primary Tumor",12389,8.09142381347732,78.5,85,255
"TCGA-UF-A7JC","Primary Tumor",34993,10.0375612567934,22.5,21.6666666666667,139
"TCGA-UF-A7JD","Primary Tumor",10430,7.95397058683369,48.5,69,369
"TCGA-UF-A7JF","Primary Tumor",12705,8.21260232658406,60.5,210,388
"TCGA-UF-A7JH","Primary Tumor",15608,8.11460895356982,277,392.333333333333,1132
"TCGA-UF-A7JJ","Primary Tumor",12438,8.3243080306884,625,713,2622
"TCGA-UF-A7JK","Primary Tumor",21160,8.98683954642301,13.5,16.6666666666667,67
"TCGA-UF-A7JO","Primary Tumor",22236,8.52494996658863,1092,1187.66666666667,4721
"TCGA-UF-A7JS","Primary Tumor",17863,9.53535737228116,33,224,52
"TCGA-UF-A7JT","Primary Tumor",30443,8.99961253727604,1945.5,1560.33333333333,2604
"TCGA-UF-A7JV","Primary Tumor",22550,8.4824746032825,366.5,373.333333333333,3172
"TCGA-UP-A6WW","Primary Tumor",15878,7.68703048312592,293.5,748.666666666667,1300
"TCGA-WA-A7GZ","Solid Tissue Normal",14297,8.41235629102575,83.5,71.6666666666667,394
"TCGA-WA-A7GZ","Solid Tissue Normal",14297,8.41235629102575,24,104.333333333333,236
"TCGA-WA-A7GZ","Primary Tumor",31401,8.92248778794716,83.5,71.6666666666667,394
"TCGA-WA-A7GZ","Primary Tumor",31401,8.92248778794716,24,104.333333333333,236
"TCGA-WA-A7H4","Primary Tumor",15944,8.69962674191739,30.5,152,717
